Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,translated_tweet
"Zaman Now agalanya jelas dan data sdh jelas. Jika klaimnya benar kasi š???. Jika klaimnya tdk benar. Gak usah repot, JANGAN GANTI PRESIDEN 2019.; Ntar jg ketauan makhluk2 yg jago mlintir fakta. ; Haizz...hidup kog nyari penderitaan. Kerja woi..biar dapur bs n",0,0,0,0,0,0,0,0,0,0,0,0,"Nowadays everything is clear and the data is clear. If the claim is true, give š???. If the claim is not true. Don't bother, DO NOT CHANGE THE PRESIDENT IN 2019.; Later, the creatures who are good at twisting facts will find out. ; Haizz... why are you looking for suffering in life. Work, hey.. so the kitchen can"
Wah klau di Indonesia bisa diboikot tuh banknya. Iran negara islam aja trima uang cina URL,1,0,0,1,0,1,0,0,0,0,1,0,"Wow, if it were in Indonesia, the bank could be boycotted. Even Iran, an Islamic country, accepts Chinese money URL"
"#SabtuCeria krn sdh weekend lagi nih, Mixagrip mau bagi2 hadiah buat kamu. ; Mixagrip Explore Budaya 2 tahun ini mau kemana?; 1. Like dan follow facebook,twitter dan IG Mixagrip; 2. Tulis jawabanmu di kolom komen, beri hastag #SabtuCeria dan mention 3 oran",0,0,0,0,0,0,0,0,0,0,0,0,"#SabtuCeria because it's the weekend again, Mixagrip wants to share prizes for you. ; Where is Mixagrip Explore Budaya 2 going this year?; 1. Like and follow Mixagrip's Facebook, Twitter and IG; 2. Write your answer in the comment column, give the hashtag #SabtuCeria and mention 3 people"
Aamiin ya Rabb.. Lengserkan Jokowi USER,1,0,1,0,0,0,0,0,1,0,0,1,"Amen, O Lord.. Overthrow Jokowi USER"
Ngentod bosque',0,1,0,0,0,0,0,0,0,0,0,0,"Fucking, bro'"
Tengok buku2 yg Kak Nisa baca aku sedar yg aku tak baca sebegitu variasi tajuk.. aku baca palestine ja 5 bulan ni..\n\nAku bodo dah weii..',0,0,0,0,0,0,0,0,0,0,0,0,"Look at the books that Sis Nisa is reading. I realized that I didn't read so many different titles.. I've been reading Palestine for the past 5 months..\n\nI'm stupid, weii..'"
"menulis tentangmu adalah cara ku mencintaimu, bukan mulutku bisu, namun aku mengibaratkan aksara adalah keabadian, -- dikenang #ASH'",0,0,0,0,0,0,0,0,0,0,0,0,"writing about you is my way of loving you, not my mouth is mute, but I liken letters to eternity, -- remembered #ASH'"
Sumpah ya ini railink depan gue pengen gue timpuk pake apapun. Tai',1,1,1,0,0,0,0,0,1,1,0,0,"I swear, this is my front raillink, I want to smash it with anything. Tai'"
"Jadi gini rasanya setelah pergi, saling asing terus bertemu kembali, lebih seru wkwkwk'",0,0,0,0,0,0,0,0,0,0,0,0,"So this is how it feels after leaving, being strangers and then meeting again, it's more exciting hahaha'"
USER anjirrrr brengsek bajingan. gila sih lu gua gangerti sih kalo jd lu \n\nternyata ada yg lebih parah dr mantan gua anjir lol\n\nudah skrng fokus exo yg jelas2 membuat kita bahagia^____~',1,1,1,0,0,0,0,0,1,1,0,0,"USER anjirrrr asshole asshole. You're crazy, I'd understand if it were you \n\nit turns out there's something worse than my ex-anjir lol\n\n\nNow focus on exo which clearly makes us happy^____~'"
Smartfren jaringan nya kok brengsek ya ...',1,1,0,1,0,0,0,0,1,0,1,0,Why is Smartfren's network so shitty...'
Dulu orang bikin karya dulu baru terkenal.\nSekarang kebalikannya. Sulit. Silit.',0,1,0,0,0,0,0,0,0,0,0,0,"In the past, people would create something first before they would become famous.\nNow it's the opposite. It's hard. It's tricky.'"
"""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,ā?? tutur Djarot di hadapan peserta Rakercabsus USER Kota Gunungsitoli.; ; #GubernurZamanNow ; #DjarotSihar2 ; #SumutPilih2Djoss #DjarotSiharMenang #GunungSitoli #PDIPerjuanga",0,0,0,0,0,0,0,0,0,0,0,0,"""Cultural, ethnic, religious diversity, that is truly our wealth,"" said Djarot in front of the participants of the Gunungsitoli City USER Rakercabsus.; ; #GovernorZamanNow ; #DjarotSihar2 ; #NorthSumutChoose2Djoss #DjarotSiharWins #GunungSitoli #PDIPrjuanga"
"Banser kan hobi juga maunya bela kafir.... Makanya si abu janda, apakah bener muslim atau bukan?'",1,1,1,0,1,0,0,0,0,1,0,0,Banser's hobby is also defending infidels.... So is the widow really a Muslim or not?'
Bawaslu: Kolaka Tertinggi Pelanggaran ASN Dalam Pilkada,0,0,0,0,0,0,0,0,0,0,0,0,Bawaslu: Kolaka Highest ASN Violations in Regional Elections
tau kenapa kalo anda bicara tumpas PKI komunis dan antek pasti anda akan diserang ya krn yg serang anda itulah PKi cm pki yg lindungi pki,1,0,1,0,0,1,0,0,0,1,0,0,"You know why, if you talk about crushing the Communist PKI and its henchmen, you will definitely be attacked, because it is the PKI who is attacking you and the PKI who are protecting the PKI."
USER USER USER USER USER USER Dasar muka tai babi loh mau tenar agama di bawa2.. Klw berani jgn share di medsos.. Umat siapa pun klw agama nya di hina2 pasti marah besar..!!! Dgn mudah nya langsung minta maaf.. Ayo FPI buruh dan cari o,1,1,1,0,1,0,1,0,0,0,0,1,"USER USER USER USER USER USER You're a pig shit face, you want to be famous by bringing up religion.. If you dare, don't share it on social media.. Any community member will be furious if their religion is insulted..!!! Easily apologize immediately.. Come on FPI workers and look for o"
USER Gak lah. Kan gua udah tege nih no titit',0,1,0,0,0,0,0,0,0,0,0,0,"USER No way. I'm already a jerk, no dick'"
"trs kl ada bacot bacot di grup, kl dia udh ngomong, pasti pada setuju semua'",0,1,0,0,0,0,0,0,0,0,0,0,"then if there is someone who talks nonsense in the group, if he has spoken, everyone will definitely agree'"
Yg ada dipikirannya hanya kekuasaan; Ngga peduli rakyatnya kayak apa; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0,All he has in mind is power; Doesn't care what his people are like; #2019ChangePresident
USER USER USER Menyelamatkan fundamental ekonomi kearah lebih baik adalah mulia drpd tidak paham klo junjungannya 2010-2014 telah mewaiskan bencana ekonomi,0,0,0,0,0,0,0,0,0,0,0,0,USER USER USER Saving the fundamentals of the economy towards a better direction is nobler than not understanding that the leader of 2010-2014 has left behind an economic disaster.
"KH Anis Maftukhin kemudian menjelaskan latar belakang berdirinya ponpes &amp; visinya.; ; Menurutnya, pondok yg berdiri baru 6 bulan lalu ini tidak dipungut biaya, pengajarnya pun jg tidak dibayar.; ; Ponpes ini, selain belajar Ilmu Islam, jg mengajarkan i",0,0,0,0,0,0,0,0,0,0,0,0,"KH Anis Maftukhin then explained the background of the establishment of the Islamic boarding school & its vision.; ; According to him, the boarding school which was established only 6 months ago is free of charge, and the teachers are also not paid.; ; This Islamic boarding school, in addition to studying Islamic knowledge, also teaches"
BERSIKAP KERASLAH TERHADAP MEREKA?CINA KAFIR URL,1,1,0,1,1,1,0,0,0,0,1,0,BE TOUGH AGAINST THEM?CHINESE INfidels URL
USER perum cikeas permai ds cikeas udik kec gn putri bogor listriknya padam pak pd banyak rumah tolong dicek. trims',0,0,0,0,0,0,0,0,0,0,0,0,"USER Perum Cikeas Permai Ds Cikeas Udik Kec Gn Putri Bogor, the electricity is out, sir, in many houses, please check. Thanks'"
"Pembangunan overpass di proyek jalan Tol Manado-Bitung ambruk, Selasa siang.; ; Simak beragam informasi ekonomi &amp; bisnis terkini dalam #CNNIDBusiness saat ini bersama USER di USER!",0,0,0,0,0,0,0,0,0,0,0,0,"Overpass construction on the Manado-Bitung Toll road project collapsed, Tuesday afternoon.; ; Check out various latest economic & business information in #CNNIDBusiness now with USER at USER!"
"USER kafir zindiq itu kafir yg terpaksa jd Muslim krn keturunan, hukum syariah ma tekanan sosial (Islam KTP)'",0,0,0,0,0,0,0,0,0,0,0,0,"USER kafir zindiq is an infidel who is forced to become Muslim because of heredity, sharia law and social pressure (Islamic KTP)'"
RT USER USER Manusia manusia iblis yang minta KPK itu Di bubarkan klu KPK Bubar manusia 2 iblis ini pasti senang Hati .,1,1,1,0,0,0,0,0,1,1,0,0,"RT USER USER These devil humans are asking for the KPK to be disbanded. If the KPK is disbanded, these two devil humans will definitely be happy."
"Presiden mengajak masyarakat untuk membawa negara ini pada kebudayaan politik yang penuh dengan etika, politik yang menyatukan bukan politik yang memecah belah, bukan politik yang membawa perpecahan, bukan politik yang saling menghujat, mencela maupun mema",0,0,0,0,0,0,0,0,0,0,0,0,"The President invited the people to bring this country to a political culture that is full of ethics, politics that unite, not politics that divide, not politics that bring division, not politics that insult, criticize or criticize each other."
Sudirman Said meluncurkan,0,0,0,0,0,0,0,0,0,0,0,0,Sudirman Said launched
USER Titit mu??',0,1,0,0,0,0,0,0,0,0,0,0,USER Your dick??'
USER USER USER LEBIH KESEL GUE SAMA KOMANDAN CAI DAN ANTEK - ANTEKNYA SOK BANGET Luh pada',1,1,0,1,0,0,0,0,1,0,1,0,USER User
"Apa setelah kunjungan ini, MenAg mampu membantah, Islam mendungukan & membiadabkan umatnya?",1,1,0,1,1,0,0,0,0,0,1,0,"After this visit, will the Minister of Religious Affairs be able to deny that Islam is stupid and barbaric to its people?"
"USER Yang manapun itu, bahkan organ manusia pun termasuk benda asing bagi organ manusia yg lain. Apalagi benda mati macam sabun -.-'",0,0,0,0,0,0,0,0,0,0,0,0,"USER Whatever it is, even human organs are foreign objects to other human organs. Let alone inanimate objects like soap -.-'"
"USER USER Penilaian orang berbeda"". Dikhawatirkan rakyat tidak bisa memahami Partai yang berhubungan baik dgn komunis belum tentu komunis. Saya hanya ingin meluruskan.'",0,0,0,0,0,0,0,0,0,0,0,0,"USER USER ""People's assessments differ"". It is feared that the people will not be able to understand that a party that has good relations with communists is not necessarily communist. I just want to set the record straight.'"
RT USER: kebelet ngentot di kamar mandi \xf0\x9f\x98\x8d\nURL,0,1,0,0,0,0,0,0,0,0,0,0,RT USER: I want to fuck in the bathroom \xf0\x9f\x98\x8d\nURL
"USER USER USER Lah anda yang dari awal gak bisa berargumen, ngomongin KACUNG nyambung ke CEBONG kan GOBLOK\n\nente cari dulu arti ""KACUNG"" baru nyambung lagi'",1,1,1,0,0,0,0,0,1,1,0,0,"USER USER USER You're the one who couldn't argue from the start, talking about KACUNG connecting to CEBONG, right? You're an idiot, look for the meaning of ""KACUNG"" first and then connect again'"
"USER Bacot apanya, gue ngulang perkataan gue gegara lu budek'",1,1,1,0,0,0,1,0,0,1,0,0,"USER What are you talking about, I'm repeating what I said because you're stupid'"
"RT USER: Followers MLI pada kaya tai nih. Giliran tweet ga lucu, dibilangnya gue yang ngadmin. Giliran tweet lucu, malah dibilang twee\xe2\x80\xa6'",1,1,0,1,0,0,0,0,1,0,1,0,"RT USER: MLI followers are like shit. The tweet's turn wasn't funny, he said I was the admin. It's the turn of a funny tweet, it's even called twee\xe2\x80\xa6'"
atau 25 persen suara sah nasional untuk mengusung calon presiden dan wakil presiden.,0,0,0,0,0,0,0,0,0,0,0,0,or 25 percent of valid national votes to nominate presidential and vice presidential candidates.
USER itu kan american.culture bro jangan paksain nilai nilai aseng lah',0,0,0,0,0,0,0,0,0,0,0,0,"USER is American culture, bro, don't force foreign values."
"USER USER USER hahaha bener lo USER giliran majikan dia mesum 7 taon si kunyuk mingkem USER sok suci pula ngatain 'mikirin sex' muke lacur lu nyuk..""",1,1,1,0,0,0,0,1,0,1,0,0,"USER USER USER hahaha you're right, USER, it's the boss's turn, he's a pervert for 7 years, the bastard has disappeared. USER pretends to be holy and says he's 'thinking about sex' with your slut face.."""
RT USER USER Hrsnya kita malu di Indonesia baru ada gubenur cina,1,0,1,0,0,1,0,0,0,1,0,0,RT USER USER We should be ashamed that in Indonesia there is only a Chinese governor
USER brengsek loe lama lama..jd ber politik',1,1,1,0,0,0,0,0,1,1,0,0,"You're a jerk USER, after a long time...you're getting political'"
"USER Ini kadang yg membuat aku sedih tapi gemesh. Dari kedua sisi sama aja, mereka teraduk, difensif dan saling bela buta. Adukan ini kadang membuat aku entah bagaimana kebayang masa itu....\n\nMasa tenang tau tau ada bombardir senapan dan sesu",0,0,0,0,0,0,0,0,0,0,0,0,"USER This sometimes makes me sad but excited. From both sides it's the same, they are stirred up, defensive and blindly defending each other. This stir sometimes makes me somehow imagine that time....\n\nThe calm period suddenly there was a bombardment of guns and so on"
Masih mau ganti Presiden?; #2019tetapjokowi,0,0,0,0,0,0,0,0,0,0,0,0,Still want to change the President?; #2019tetapjokowi
USER Udah ga pusing lagi? Ayo ntar fc monyet',0,1,0,0,0,0,0,0,0,0,0,0,"USER Don't you have a headache anymore? Come on, monkey fc'"
USER USER x relevant. Muslim tapi buat kerja kafir yg terkutuk',1,1,0,1,1,0,0,0,0,0,1,0,USER USER x relevant. Muslim but for the work of a cursed infidel'
antek-antek ORBA hobi gunakan isu PKI. kejahatan ORBA memberikan kpd asing kekayaan alam kita Seperti Freeport kpd AS kerjanya mertua Prabowo,1,0,0,1,0,0,0,0,1,0,1,0,"The lackeys of the New Order like to use the PKI issue. The crime of the New Order is giving our natural resources to foreigners, such as Freeport to the US, the work of Prabowo's father-in-law"
Jadi yang ante aseng itu dah ngemeng belum soal import bawang putih??\n\nOh tentu tidak kan sama junjugannya',0,0,0,0,0,0,0,0,0,0,0,0,"So the person who is ante aseng has said nothing about importing garlic yet??\n\nOh of course not the junjugan, right?"
USER ; Polisi sebagai alat kekuasaan rezim ; #2019GantiPresiden,1,0,0,1,0,0,0,0,1,0,1,0,USER ; Police as a tool of regime power ; #2019ChangePresident
USER USER Saat nya kita lihat. Mana suara yg menuduh pak USER antek asing\n\nJd kita tau kan sebenarnya...\n\nMrk lah yg sekarang ribut2 nyerang pak Dhe dg kebeehasilan merebut 51% dari Freeport..\n\nITULAH ANTEK ASING\n\nBahkan disuruh m,0,0,0,0,0,0,0,0,0,0,0,0,USER USER It's time for us to see. Where are the voices that accuse Mr. USER of being a foreign lackey\n\nSo we know the truth...\n\nThey are the ones who are now making a fuss attacking Mr. Dhe with his success in taking over 51% of Freeport..\n\nTHESE ARE FOREIGN STAKEHOLDERS\n\nThey were even ordered to
Cina bukit ajak membawang yall \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,Chinese hills invite you to bring yall \xf0\x9f\x98\x82'
"misal bikin 3 besar gubernur paling berprestasi, itulah yg dipilih rakyat, dgn mekanisme itu siapapun gubernur yg jelas prestasiny nyata bukan hasil pencitraan bisa jd pres dan pasti bukan melulu org jawa.",0,0,0,0,0,0,0,0,0,0,0,0,"for example, create the top 3 most accomplished governors, those are the ones chosen by the people, with that mechanism any governor whose achievements are real and not just the result of image building can become president and it certainly won't always be Javanese."
Ya itu namanya cawgub goblok gak ngerti peraturan debat....kelihatan bego dan liciknya itu sandiaga uno.,1,1,1,0,0,0,0,0,1,1,0,0,"Yes, that's what you call a stupid gubernatorial candidate who doesn't understand the debate rules.... Sandiaga Uno looks stupid and cunning."
"USER USER USER Golongan kaum bani kampret seperti katak dalam tempurung, teriak tong kosong, kampanye ganti presiden tapi tak tau nama pengganti nya siapa, menjual rongsokan tak bernilai, congor kampret nya yg gede'",1,1,0,1,0,0,0,0,1,0,1,0,"USER USER USER The group of Bani Kampret are like frogs in a shell, shouting about an empty barrel, campaigning to change the president but don't know the name of the replacement, selling worthless junk, the big bastard's congor.'"
Kapan USER bikin film bakar2 Sekolahan buat pencitraan pak USER URL,1,0,1,0,0,0,0,0,1,1,0,0,When will USER make a film about burning schools to create an image for Mr. USER URL
USER Ulama cebong... Wajah suram',1,1,1,0,0,0,1,0,0,1,0,0,USER Ulama cebong... Gloomy face'
USER USER bola mata nya lumayan gede tapi bentuk mata nya sipit begituuu SINI KASIH AKU DOLLAR',0,0,0,0,0,0,0,0,0,0,0,0,USER USER his eyeballs are quite big but his eyes are so slanted HERE GIVE ME DOLLARS'
"Band metal maen di acara akustik emang pintar sih. Yang penting manggung terus. Tetap produktif. berak sehelm, cebok segelas'",0,1,0,0,0,0,0,0,0,0,0,0,"Metal bands playing at acoustic events are indeed smart. The important thing is to keep performing. Stay productive. Poop with a helmet, clean with a glass'"
"USER USER Anjir gue juga lupa sih, kelewatan bener asw jarinya. Sampe gue mute, pokoknya dia sadar gue mute. Uke pokoknya, terakhir jadi Bella kalo ga salah dnnya?'",0,1,0,0,0,0,0,0,0,0,0,0,"USER USER My anjir also forgot, I really missed my fingers. Until I mute, basically he realizes I'm mute. Uke basically, the last one was Bella if I'm not mistaken, right?'"
NURUL ARIFIN INGIN MENGHIDUPKAN KEMBALI BUDAYA SUNDA:,0,0,0,0,0,0,0,0,0,0,0,0,NURUL ARIFIN WANTS TO REVIVE SUNDANE CULTURE:
"Itu lohhh yg dilakuin oppa oppa koriya, tapi banyak yg bilang oppa koriya banci tapi masa banci ikut militeran 2 tahun :) URL",0,1,0,0,0,0,0,0,0,0,0,0,"That's what Koriya oppa did, but many people said Koriya oppa was a sissy, but how could a sissy join the military for 2 years :) URL"
Ada Orang tionghwa yang mengunakan izazah palsu.\n\nlalu ngaku tokoh masyarakat tionghwa sesungguhnya dia adalah sampah di Tg. Pinang.\n\nagama Kristen tapi sering di wihara itu nama nya Munafiq bagi Muslem.',1,0,0,1,1,1,0,0,0,0,1,0,"There are Chinese people who use fake diplomas.\n\nthen claim to be Chinese community figures, in fact they are trash in Tg. Pinang.\n\Christian but often in temples, that's called Hypocrisy for Muslims.'"
"USER Giliran berita yg kayak gini para cebonk bermunculan dr kolam, tp kemarin saat presiden kita dihina kalian para cebonk pura2 tuli dan bisu,,, ternyata cinta kalian palsu..'",1,1,0,1,0,0,1,0,0,0,1,0,"USER When it's news like this, the cebonks emerge from the pond, but yesterday when our president was insulted, you cebonks pretended to be deaf and mute... it turns out your love is fake..'"
